Date,Open,High,Low,Close,Volume,Market Cap
Oct 02 2017,0.618180,0.622090,0.565055,0.575398,13928300,1718250000
Oct 01 2017,0.621750,0.628776,0.592742,0.610183,8576220,1728170000
Sep 30 2017,0.584318,0.646884,0.576150,0.620822,21825700,1624130000
Sep 29 2017,0.595143,0.609587,0.543016,0.584418,16689800,1654220000
Sep 28 2017,0.549661,0.614313,0.528270,0.595896,23776300,1527800000
Sep 27 2017,0.514224,0.554709,0.507709,0.551005,12188400,1429300000
Sep 26 2017,0.556670,0.560043,0.507645,0.515205,14671500,1547280000
Sep 25 2017,0.524449,0.566395,0.524449,0.556207,10506400,1457720000
Sep 24 2017,0.540538,0.541688,0.506966,0.521379,9199830,1502440000
Sep 23 2017,0.507613,0.551145,0.494903,0.541796,8486720,1410930000
Sep 22 2017,0.499185,0.517458,0.476075,0.506010,8860800,1387500000
Sep 21 2017,0.567586,0.569993,0.467953,0.500724,18553300,1577620000
Sep 20 2017,0.559849,0.585680,0.543853,0.566627,8802430,1556120000
Sep 19 2017,0.608275,0.614231,0.555303,0.565168,12972000,1690720000
Sep 18 2017,0.496796,0.612485,0.496796,0.606233,28609000,1380860000
Sep 17 2017,0.484758,0.505875,0.462614,0.497046,7574760,1347400000
Sep 16 2017,0.479385,0.510361,0.453232,0.487239,13452000,1332470000
Sep 15 2017,0.445700,0.509332,0.372595,0.480510,41983100,1238840000
Sep 14 2017,0.565841,0.573630,0.445019,0.445019,25946400,1572770000
Sep 13 2017,0.592512,0.595366,0.479349,0.556820,31807500,1646910000
Sep 12 2017,0.561696,0.647193,0.557297,0.591949,43345900,1561250000
Sep 11 2017,0.498380,0.558273,0.481498,0.558273,23660500,1385260000
Sep 10 2017,0.561304,0.567870,0.462834,0.495607,32733100,1560160000
Sep 09 2017,0.525939,0.583964,0.524823,0.560809,15317400,1461860000
Sep 08 2017,0.648249,0.660258,0.490346,0.540475,48691600,1801830000
Sep 07 2017,0.739668,0.739668,0.622366,0.645758,31377000,2055930000
Sep 06 2017,0.613529,0.749172,0.601484,0.741663,33093300,1705320000
Sep 05 2017,0.544132,0.646085,0.468949,0.613085,45817500,1512430000
Sep 04 2017,0.744257,0.744257,0.406795,0.566472,74601300,2068680000
Sep 03 2017,0.698855,0.775863,0.672850,0.743968,29504600,1942490000
Sep 02 2017,0.796560,0.802464,0.658006,0.695547,39333900,2214060000
Sep 01 2017,0.842867,0.879100,0.768119,0.807778,28047000,2342770000
Aug 31 2017,0.869553,0.902074,0.828224,0.842424,15194300,2416950000
Aug 30 2017,0.812777,0.878203,0.792339,0.869647,17428100,2259140000
Aug 29 2017,0.876892,0.877578,0.746405,0.811961,28538500,2437350000
Aug 28 2017,0.922464,0.927742,0.784779,0.875197,24288200,2564020000
Aug 27 2017,0.962058,0.979088,0.887365,0.920351,17816000,2674070000
Aug 26 2017,0.915926,0.970068,0.877886,0.962213,16623100,2545840000
Aug 25 2017,0.894733,0.934651,0.837866,0.919635,18226300,2486940000
Aug 24 2017,0.854043,0.895101,0.813880,0.895101,17132900,2373840000
Aug 23 2017,0.842517,0.940389,0.834667,0.850371,27418300,2341800000
Aug 22 2017,0.901778,0.901778,0.786259,0.843775,26333800,2506520000
Aug 21 2017,0.907423,0.939166,0.843577,0.906269,32558600,2522210000
Aug 20 2017,0.971222,1.02,0.939619,0.942205,29447600,2699540000
Aug 19 2017,0.871580,0.985748,0.778133,0.978521,39975500,2422580000
Aug 18 2017,1.01,1.03,0.774400,0.870147,58053400,2819080000
Aug 17 2017,1.04,1.10,0.998241,1.02,58209300,2904020000
Aug 16 2017,0.914727,1.05,0.878567,1.05,52081500,2542510000
Aug 15 2017,0.977320,0.995791,0.767236,0.917949,84698300,2716490000
Aug 14 2017,0.811738,0.976404,0.793682,0.976404,54630900,2256250000
Aug 13 2017,0.722169,0.829530,0.715382,0.807713,41198400,2007290000
Aug 12 2017,0.655191,0.727960,0.625521,0.721535,20358000,1821120000
Aug 11 2017,0.565525,0.710585,0.557827,0.654872,43618800,1571890000
Aug 10 2017,0.535805,0.588071,0.513250,0.566456,16602500,1489290000
Aug 09 2017,0.547121,0.555125,0.512566,0.543328,13294400,1520740000
Aug 08 2017,0.473874,0.550880,0.458992,0.547637,21988500,1317150000
Aug 07 2017,0.430804,0.491028,0.418088,0.474577,14717700,1197430000
Aug 06 2017,0.407690,0.440193,0.396851,0.431142,6276510,1133190000
Aug 05 2017,0.393176,0.427798,0.364083,0.407980,9091140,1092850000
Aug 04 2017,0.332239,0.420252,0.332239,0.391286,20179000,923468000
Aug 03 2017,0.286578,0.336844,0.284765,0.332352,8239810,796552000
Aug 02 2017,0.290135,0.293039,0.272032,0.286116,3439800,806440000
Aug 01 2017,0.256665,0.296267,0.249623,0.290220,5169910,713408000
Jul 31 2017,0.255064,0.259810,0.245768,0.254732,2563820,708959000
Jul 30 2017,0.277339,0.279401,0.252831,0.254785,3165840,770872000
Jul 29 2017,0.266567,0.277226,0.245848,0.275190,2788270,740931000
Jul 28 2017,0.274876,0.278459,0.262736,0.265118,2884740,764026000
Jul 27 2017,0.276850,0.285551,0.275467,0.275467,3343540,769512000
Jul 26 2017,0.250571,0.283478,0.241237,0.274598,4626790,696469000
Jul 25 2017,0.266827,0.269072,0.237998,0.250453,2917500,741654000
Jul 24 2017,0.265136,0.273468,0.242731,0.266447,4502060,736952000
Jul 23 2017,0.273693,0.280241,0.258485,0.269072,3065860,760738000
Jul 22 2017,0.263390,0.278936,0.254406,0.273382,4107430,732099000
